id,designation,short,names,aliases,tags,type,type_label,code,constellation,ra_deg,dec_deg,major_arcmin,minor_arcmin,v_mag,sb,sb_basis,messier,caldwell,plannable,why_not,source
ic1954,IC 1954,IC 1954,,eso200-36|pgc13090,,galaxy,Spiral galaxy,G,Horologium,52.88079,-51.90483,2.99,1.71,11.58,22.29,leda,,,1,,IC1954
ic1993,IC 1993,IC 1993,,eso358-65|pgc13840,,galaxy,Spiral galaxy,G,Fornax,56.77004,-33.70986,2.81,2.48,11.90,22.79,leda,,,1,,IC1993
ic2006,IC 2006,IC 2006,,eso359-7|pgc14077,,galaxy,Elliptical galaxy,G,Eridanus,58.61854,-35.96714,2.36,1.98,11.34,22.07,leda,,,1,,IC2006
ic2051,IC 2051,IC 2051,,eso4-7|pgc13999,,galaxy,Spiral galaxy,G,Mensa,58.00346,-83.83069,2.86,1.72,11.23,21.87,leda,,,1,,IC2051
ic2087,IC 2087,IC 2087,,lbn813,,emission-nebula,Nebula,Neb,Taurus,69.99988,25.74222,4.00,4.00,,22.50,typical,,,1,,IC2087
ic2128,IC 2128,IC 2128,,eso56-113,,cluster-nebula,Cluster with nebula,Cl+N,Dorado,80.68404,-68.06108,4.80,3.60,,22.50,typical,,,1,,IC2128
ic2162,IC 2162 · Sh2-255,IC 2162,,lbn859|sh2-255,,emission-nebula,HII region,HII,Orion,93.26958,17.98008,4.00,4.00,,22.50,typical,,,1,,IC2162
ic2163,IC 2163,IC 2163,,eso556-9|pgc18751|ugca125,,galaxy,Spiral galaxy,G,Canis Major,94.11658,-21.37586,3.37,0.95,11.11,21.48,leda,,,1,,IC2163
ic2177,IC 2177 · Sh2-292,IC 2177,Seagull Nebula,lbn1027|sh2-292,,reflection-nebula,Reflection nebula,RfN,Monoceros,106.15379,-10.47106,20.00,20.00,,22.50,typical,,,1,,IC2177
ic2220,IC 2220,IC 2220,Toby Jug Nebula,eso124-3,,reflection-nebula,Reflection nebula,RfN,Carina,119.21229,-59.12578,5.00,,,22.50,typical,,,1,,IC2220
ic2233,IC 2233,IC 2233,,pgc23071|ugc4278,,galaxy,Spiral galaxy,G,Lynx,123.49546,45.74214,2.88,0.40,11.88,21.27,leda,,,1,,IC2233
ic2311,IC 2311,IC 2311,,eso495-2|pgc23304,,galaxy,Elliptical galaxy,G,Puppis,124.69158,-25.36975,2.14,1.99,11.52,22.05,leda,,,1,,IC2311
ic2391,IC 2391 · C 85,IC 2391,Omicron Velorum Cluster,c85|mwsc1529,,open-cluster,Open cluster,OCl,Vela,130.13283,-53.03547,29.10,,2.50,18.45,derived,,85,1,,IC2391
ic2395,IC 2395,IC 2395,,mwsc1537,,open-cluster,Open cluster,OCl,Vela,130.62546,-48.15056,6.00,,4.60,17.12,derived,,,1,,IC2395
ic2469,IC 2469,IC 2469,,eso433-17|pgc26561|ugca163,,galaxy,Spiral galaxy,G,Pyxis,140.75442,-32.44975,5.79,1.17,11.09,22.68,leda,,,1,,IC2469
ic2488,IC 2488,IC 2488,,mwsc1671,,open-cluster,Open cluster,OCl,Vela,141.90929,-57.00694,7.20,,7.40,20.32,derived,,,1,,IC2488
ic2522,IC 2522,IC 2522,,eso374-10|pgc28606|ugca189,,galaxy,Spiral galaxy,G,Antlia,148.78733,-33.13714,2.30,1.74,12.00,22.37,leda,,,1,,IC2522
ic2533,IC 2533,IC 2533,,eso435-27|pgc28948,,galaxy,Elliptical galaxy,G,Antlia,150.13196,-31.24500,2.04,1.45,11.97,22.25,leda,,,1,,IC2533
ic2554,IC 2554,IC 2554,,eso92-12|pgc29512,,galaxy,Spiral galaxy,G,Carina,152.21067,-67.03086,3.31,1.29,11.70,22.31,leda,,,1,,IC2554
ic2574,IC 2574,IC 2574,Coddington's Nebula,pgc30819|ugc5666,,galaxy,Irregular galaxy,G,Ursa Major,157.09783,68.41214,12.91,5.57,10.46,24.02,leda,,,1,,IC2574
ic2581,IC 2581,IC 2581,,mwsc1805,,open-cluster,Open cluster,OCl,Carina,156.87146,-57.61731,6.00,,,20.00,typical,,,1,,IC2581
ic2597,IC 2597,IC 2597,,eso501-58|pgc31586,,galaxy,Elliptical galaxy,G,Hydra,159.44771,-27.08169,2.62,1.73,11.97,22.91,leda,,,1,,IC2597
ic2599,IC 2599,IC 2599,,,,emission-nebula,HII region,HII,Carina,159.36288,-58.73339,20.00,20.00,,22.50,typical,,,1,,IC2599
ic2602,IC 2602 · C 102,IC 2602,Southern Pleiades|Theta Carinae Cluster,c102|mwsc1841,,open-cluster,Open cluster,OCl,Carina,160.73946,-64.39419,48.00,,,20.00,typical,,102,1,,IC2602
ic2627,IC 2627,IC 2627,,eso502-21|pgc33860|ugca227,,galaxy,Spiral galaxy,G,Crater,167.47246,-23.72594,2.40,1.70,12.00,22.36,leda,,,1,,IC2627
ic2714,IC 2714,IC 2714,,mwsc1930,,open-cluster,Open cluster,OCl,Carina,169.36396,-62.72511,7.20,,8.20,21.12,derived,,,1,,IC2714
ic2872,IC 2872,IC 2872,,,,emission-nebula,Nebula,Neb,Centaurus,172.03346,-62.98894,15.14,6.03,,22.50,typical,,,1,,IC2872
ic2944,IC 2944 · C 100,IC 2944,Running Chicken Nebula|Lambda Centauri Nebula,c100|mwsc1957,,cluster-nebula,Cluster with nebula,Cl+N,Centaurus,173.94554,-63.01983,75.00,75.00,,22.50,typical,,100,1,,IC2944
ic2948,IC 2948,IC 2948,,mwsc1961,,cluster-nebula,Cluster with nebula,Cl+N,Centaurus,174.77475,-63.44386,6.00,,,22.50,typical,,,1,,IC2948
ic2966,IC 2966,IC 2966,,,,reflection-nebula,Reflection nebula,RfN,Musca,177.55646,-64.87294,3.00,2.00,,22.50,typical,,,1,,IC2966
ic3370,IC 3370,IC 3370,,eso322-14|pgc40887,,galaxy,Elliptical galaxy,G,Centaurus,186.90554,-39.33778,3.12,2.29,11.18,22.51,leda,,,1,,IC3370
ic3568,IC 3568,IC 3568,,ugc7731,,planetary-nebula,Planetary nebula,PN,Camelopardalis,188.27825,82.56392,0.38,,10.60,17.13,derived,,,1,,IC3568
ic3829,IC 3829,IC 3829,,eso442-26|pgc43642,,galaxy,Lenticular galaxy,G,Hydra,193.05542,-29.84067,3.41,1.04,11.70,23.03,leda,,,1,,IC3829
ic3896,IC 3896,IC 3896,,eso219-12|pgc44180,,galaxy,Elliptical galaxy,G,Centaurus,194.18013,-50.34686,3.05,2.12,11.31,22.59,leda,,,1,,IC3896
ic4182,IC 4182,IC 4182,,pgc45314|ugc8188,,galaxy,Irregular galaxy,G,Canes Venatici,196.45642,37.60489,6.01,5.52,11.61,24.11,leda,,,1,,IC4182
ic4214,IC 4214,IC 4214,,eso444-5|pgc46304,,galaxy,Spiral galaxy,G,Centaurus,199.42788,-32.10169,2.96,1.84,11.40,22.31,leda,,,1,,IC4214
ic4296,IC 4296,IC 4296,,eso383-39|pgc48040,,galaxy,Elliptical galaxy,G,Centaurus,204.16262,-33.96583,4.62,2.43,10.51,22.67,leda,,,1,,IC4296
ic4329,IC 4329,IC 4329,,eso445-46|pgc49025,,galaxy,Elliptical galaxy,G,Centaurus,207.27212,-30.29586,4.74,2.65,11.29,23.38,leda,,,1,,IC4329
ic4351,IC 4351,IC 4351,,eso445-84|pgc49676|ugca376,,galaxy,Spiral galaxy,G,Hydra,209.47608,-29.31572,6.55,1.04,11.62,23.23,leda,,,1,,IC4351
ic4402,IC 4402,IC 4402,,eso272-5|pgc51288,,galaxy,Spiral galaxy,G,Lupus,215.30454,-46.29789,5.78,0.96,11.29,22.68,leda,,,1,,IC4402
ic4406,IC 4406,IC 4406,,eso272-6,,planetary-nebula,Planetary nebula,PN,Lupus,215.61033,-44.15019,0.58,,10.20,17.65,derived,,,1,,IC4406
ic4499,IC 4499,IC 4499,,mwsc2263,,globular-cluster,Globular cluster,GCl,Apus,225.08021,-82.21350,5.10,,8.56,20.73,derived,,,1,,IC4499
ic4591,IC 4591,IC 4591,,lbn1096,,emission-nebula,HII region,HII,Scorpius,243.07567,-27.92775,12.00,10.00,,22.50,typical,,,1,,IC4591
ic4592,IC 4592,IC 4592,Blue Horsehead Nebula,lbn1113,,reflection-nebula,Reflection nebula,RfN,Scorpius,242.99446,-19.45467,60.00,40.00,,22.50,typical,,,1,,IC4592
ic4593,IC 4593,IC 4593,,,,planetary-nebula,Planetary nebula,PN,Hercules,242.93542,12.07139,0.66,,10.70,18.43,derived,,,1,,IC4593
ic4601,IC 4601,IC 4601,,,,emission-nebula,Nebula,Neb,Scorpius,245.07417,-20.08731,20.00,10.00,,22.50,typical,,,1,,IC4601
ic4603,IC 4603,IC 4603,,lbn1109,,emission-nebula,Nebula,Neb,Ophiuchus,246.35200,-24.46836,20.00,5.00,,22.50,typical,,,1,,IC4603
ic4604,IC 4604,IC 4604,Rho Ophiuchi Nebula,lbn1111,,reflection-nebula,Reflection nebula,RfN,Ophiuchus,246.37988,-23.43658,60.00,25.00,,22.50,typical,,,1,,IC4604
ic4605,IC 4605,IC 4605,,lbn1110,,reflection-nebula,Reflection nebula,RfN,Scorpius,247.55200,-25.11517,30.00,15.00,,22.50,typical,,,1,,IC4605
ic4628,IC 4628,IC 4628,Prawn Nebula,,,emission-nebula,Nebula,Neb,Scorpius,254.24346,-40.45097,89.13,58.88,,22.50,typical,,,1,,IC4628
ic4637,IC 4637,IC 4637,,eso332-21,,planetary-nebula,Planetary nebula,PN,Scorpius,256.29508,-40.88636,0.31,,12.50,18.59,derived,,,1,,IC4637
ic4642,IC 4642,IC 4642,,eso180-4,,planetary-nebula,Planetary nebula,PN,Ara,257.93842,-55.39900,0.28,,12.60,18.46,derived,,,1,,IC4642
ic4651,IC 4651,IC 4651,,mwsc2590,,open-cluster,Open cluster,OCl,Ara,261.20475,-49.93825,9.60,,6.90,20.44,derived,,,1,,IC4651
ic4662,IC 4662,IC 4662,,eso102-14|pgc60849|pgc60851,,galaxy,Irregular galaxy,G,Pavo,266.78696,-64.64175,2.09,0.83,11.10,20.64,leda,,,1,,IC4662
ic4665,IC 4665,IC 4665,,mwsc2689,,open-cluster,Open cluster,OCl,Ophiuchus,266.61325,5.64872,24.60,,4.20,19.78,derived,,,1,,IC4665
ic4673,IC 4673,IC 4673,,eso521-15,,planetary-nebula,Planetary nebula,PN,Sagittarius,270.82667,-27.10611,0.25,,13.00,18.62,derived,,,1,,IC4673
ic4678,IC 4678,IC 4678,,,,emission-nebula,Nebula,Neb,Sagittarius,271.63946,-23.95444,,,10.40,22.50,typical,,,1,,IC4678
ic4684,IC 4684,IC 4684,,lbn34,,reflection-nebula,Reflection nebula,RfN,Sagittarius,272.28517,-23.43544,3.00,2.00,,22.50,typical,,,1,,IC4684
ic4685,IC 4685,IC 4685,,,,emission-nebula,Nebula,Neb,Sagittarius,272.32292,-23.98725,15.00,10.00,,22.50,typical,,,1,,IC4685
ic4701,IC 4701 · Sh2-44,IC 4701,,lbn55|sh2-44,,emission-nebula,Nebula,Neb,Sagittarius,274.14892,-16.64828,60.00,40.00,,22.50,typical,,,1,,IC4701
ic4706,IC 4706,IC 4706,,,,emission-nebula,Nebula,Neb,Sagittarius,274.90392,-16.03128,3.47,,,22.50,typical,,,1,,IC4706
ic4707,IC 4707,IC 4707,,,,emission-nebula,Nebula,Neb,Sagittarius,274.97463,-16.00925,3.47,,,22.50,typical,,,1,,IC4707
ic4710,IC 4710,IC 4710,,eso103-22|pgc61922,,galaxy,Irregular galaxy,G,Pavo,277.15821,-66.98228,3.49,2.99,12.00,23.31,leda,,,1,,IC4710
ic4721,IC 4721,IC 4721,,eso140-27|pgc62066,,galaxy,Spiral galaxy,G,Pavo,278.60317,-58.49661,5.30,1.64,11.82,23.20,leda,,,1,,IC4721
ic4756,IC 4756,IC 4756,,mwsc2967,,open-cluster,Open cluster,OCl,Serpens,279.71462,5.46217,24.00,,4.60,20.13,derived,,,1,,IC4756
ic4765,IC 4765,IC 4765,,eso104-6|pgc62407,,galaxy,Elliptical galaxy,G,Pavo,281.82471,-63.33133,3.79,2.84,11.19,22.97,leda,,,1,,IC4765
ic4797,IC 4797,IC 4797,,eso183-29|pgc62589,,galaxy,Elliptical galaxy,G,Telescopium,284.12367,-54.30578,2.62,1.85,11.32,22.27,leda,,,1,,IC4797
ic4812,IC 4812,IC 4812,,,,emission-nebula,Nebula,Neb,Corona Australis,285.26513,-37.06033,10.00,6.92,,22.50,typical,,,1,,IC4812
ic4837a,IC 4837A,IC 4837A,,pgc62964,,galaxy,Spiral galaxy,G,Telescopium,288.81737,-54.13250,4.47,0.85,11.71,22.60,leda,,,1,,IC4837A
ic4889,IC 4889 · IC 4891,IC 4889,,ic4891|eso185-14|pgc63620|pgc63621,,galaxy,Elliptical galaxy,G,Telescopium,296.31313,-54.34414,2.99,2.49,11.22,22.46,leda,,,1,,IC4889
ic4901,IC 4901,IC 4901,,eso142-50|pgc63797,,galaxy,Spiral galaxy,G,Pavo,298.59804,-58.71356,3.68,2.54,11.65,22.90,leda,,,1,,IC4901
ic4931,IC 4931,IC 4931,,eso339-23|pgc63976,,galaxy,Elliptical galaxy,G,Sagittarius,300.20983,-38.57506,2.28,1.43,11.88,22.51,leda,,,1,,IC4931
ic4946,IC 4946,IC 4946,,eso285-7|pgc64614,,galaxy,Lenticular galaxy,G,Sagittarius,305.99196,-43.99528,2.50,0.90,11.92,22.34,leda,,,1,,IC4946
ic4954,IC 4954,IC 4954,,lbn153,,emission-nebula,HII region,HII,Vulpecula,301.18758,29.25281,3.00,1.00,,22.50,typical,,,1,,IC4954
ic4991,IC 4991,IC 4991,,eso340-11|pgc64450,,galaxy,Lenticular galaxy,G,Sagittarius,304.59700,-41.05017,2.91,2.13,11.54,22.59,leda,,,1,,IC4991
ic4996,IC 4996,IC 4996,,mwsc3297,,open-cluster,Open cluster,OCl,Cygnus,304.13862,37.55528,6.00,,7.30,19.82,derived,,,1,,IC4996
ic5011,IC 5011 · IC 5013,IC 5011,,ic5013|eso400-29|pgc64772,,galaxy,Lenticular galaxy,G,Microscopium,307.14092,-36.02711,3.01,1.32,11.84,22.93,leda,,,1,,IC5011
ic5052,IC 5052,IC 5052,,eso74-15|pgc65603,,galaxy,Spiral galaxy,G,Pavo,313.02321,-69.20164,7.16,1.33,11.34,22.90,leda,,,1,,IC5052
ic5068,IC 5068,IC 5068,,lbn328,,emission-nebula,HII region,HII,Cygnus,312.62400,42.47769,40.00,30.00,,22.50,typical,,,1,,IC5068
ic5070,IC 5070,IC 5070,Pelican Nebula,lbn350,,emission-nebula,HII region,HII,Cygnus,312.75300,44.40150,60.00,50.00,,22.50,typical,,,1,,IC5070
ic5076,IC 5076,IC 5076,,lbn394,,reflection-nebula,Reflection nebula,RfN,Cygnus,313.88925,47.39556,7.00,7.00,,22.50,typical,,,1,,IC5076
ic5105,IC 5105,IC 5105,,eso342-39|pgc66694,,galaxy,Elliptical galaxy,G,Microscopium,321.09171,-40.53772,2.98,1.64,11.60,22.80,leda,,,1,,IC5105
ic5134,IC 5134,IC 5134,,,,emission-nebula,Nebula,Neb,Cepheus,325.74450,66.10283,7.59,,,22.50,typical,,,1,,IC5134
ic5146,IC 5146 · C 19 · Sh2-125,IC 5146,Cocoon Nebula,c19|lbn424|mwsc3571|sh2-125,,cluster-nebula,Cluster with nebula,Cl+N,Cygnus,328.36983,47.26692,10.00,10.00,,22.50,typical,,19,1,,IC5146
ic5148,IC 5148 · IC 5150,IC 5148,,ic5150|eso344-5,,planetary-nebula,Planetary nebula,PN,Grus,329.89667,-39.38583,2.30,,11.00,21.44,derived,,,1,,IC5148
ic5152,IC 5152,IC 5152,,eso237-27|pgc67908,,galaxy,Irregular galaxy,G,Indus,330.67296,-51.29644,5.13,3.60,9.95,21.93,leda,,,1,,IC5152
ic5181,IC 5181,IC 5181,,eso289-1|pgc68317,,galaxy,Lenticular galaxy,G,Grus,333.34042,-46.01761,2.65,0.86,11.48,22.26,leda,,,1,,IC5181
ic5186,IC 5186,IC 5186,,eso405-7|pgc68548,,galaxy,Spiral galaxy,G,Grus,334.69383,-36.80158,2.11,1.44,11.93,22.02,leda,,,1,,IC5186
ic5201,IC 5201,IC 5201,,eso289-18|pgc68618,,galaxy,Spiral galaxy,G,Grus,335.23933,-46.03586,6.70,2.86,10.81,22.96,leda,,,1,,IC5201
ic5240,IC 5240,IC 5240,,eso290-2|pgc69521,,galaxy,Spiral galaxy,G,Grus,340.46825,-44.76717,3.20,2.22,11.66,22.75,leda,,,1,,IC5240
ic5267,IC 5267,IC 5267,,eso290-29|pgc70094,,galaxy,Lenticular galaxy,G,Grus,344.30654,-43.39614,5.58,4.06,10.43,22.88,leda,,,1,,IC5267
ic5271,IC 5271,IC 5271,,eso406-34|pgc70128,,galaxy,Spiral galaxy,G,Piscis Austrinus,344.50758,-33.74222,3.00,1.16,11.54,22.00,leda,,,1,,IC5271
ic5273,IC 5273,IC 5273,,eso346-22|pgc70184,,galaxy,Spiral galaxy,G,Grus,344.86125,-37.70289,3.07,1.98,11.45,22.25,leda,,,1,,IC5273
ic5325,IC 5325,IC 5325,,eso347-18|pgc71548,,galaxy,Spiral galaxy,G,Phoenix,352.18096,-41.33347,2.88,2.62,11.28,22.24,leda,,,1,,IC5325
ic5328,IC 5328,IC 5328,,eso291-29|pgc71730,,galaxy,Elliptical galaxy,G,Phoenix,353.31858,-45.01597,2.99,1.75,11.37,22.59,leda,,,1,,IC5328
ic5332,IC 5332,IC 5332,,eso408-9|pgc71775,,galaxy,Spiral galaxy,G,Sculptor,353.61454,-36.10108,6.07,5.77,10.70,23.35,leda,,,1,,IC5332
sh2-1,Sh2-1,Sh2-1,,,,emission-nebula,HII region,HII,Scorpius,239.71338,-26.12046,150.00,150.00,,22.50,sharpless,,,1,,Sh2-1
sh2-2,Sh2-2,Sh2-2,,,,emission-nebula,HII region,HII,Scorpius,256.02758,-38.14246,60.00,60.00,,23.00,sharpless,,,1,,Sh2-2
sh2-3,Sh2-3,Sh2-3,,,,emission-nebula,HII region,HII,Scorpius,258.43761,-38.50308,12.00,12.00,,22.50,sharpless,,,1,,Sh2-3
sh2-4,Sh2-4,Sh2-4,,,,emission-nebula,HII region,HII,Scorpius,259.95323,-39.33873,5.00,5.00,,22.50,sharpless,,,1,,Sh2-4
sh2-5,Sh2-5,Sh2-5,,,,emission-nebula,HII region,HII,Scorpius,260.01443,-38.45475,100.00,100.00,,23.00,sharpless,,,1,,Sh2-5
sh2-7,Sh2-7,Sh2-7,,,,emission-nebula,HII region,HII,Scorpius,240.08237,-22.95058,240.00,240.00,,24.00,sharpless,,,1,,Sh2-7
sh2-9,Sh2-9,Sh2-9,,,,emission-nebula,HII region,HII,Scorpius,245.29540,-25.58939,80.00,80.00,,23.00,sharpless,,,1,,Sh2-9
sh2-10,Sh2-10,Sh2-10,,,,emission-nebula,HII region,HII,Scorpius,259.75004,-34.09030,60.00,60.00,,23.00,sharpless,,,1,,Sh2-10
sh2-12,Sh2-12,Sh2-12,,,,emission-nebula,HII region,HII,Scorpius,263.98406,-32.59958,120.00,120.00,,23.00,sharpless,,,1,,Sh2-12
sh2-13,Sh2-13,Sh2-13,,,,emission-nebula,HII region,HII,Scorpius,262.61899,-31.56266,40.00,40.00,,23.00,sharpless,,,1,,Sh2-13
sh2-15,Sh2-15,Sh2-15,,,,emission-nebula,HII region,HII,Scorpius,267.64330,-31.26409,30.00,30.00,,23.00,sharpless,,,1,,Sh2-15
sh2-16,Sh2-16,Sh2-16,,,,emission-nebula,HII region,HII,Sagittarius,266.96754,-29.30385,20.00,20.00,,23.00,sharpless,,,1,,Sh2-16
sh2-17,Sh2-17,Sh2-17,,,,emission-nebula,HII region,HII,Sagittarius,266.53669,-28.85800,25.00,25.00,,23.00,sharpless,,,1,,Sh2-17
sh2-19,Sh2-19,Sh2-19,,,,emission-nebula,HII region,HII,Sagittarius,267.34031,-29.11689,12.00,12.00,,23.00,sharpless,,,1,,Sh2-19
sh2-20,Sh2-20,Sh2-20,,,,emission-nebula,HII region,HII,Sagittarius,267.30961,-28.66716,10.00,10.00,,23.00,sharpless,,,1,,Sh2-20
sh2-21,Sh2-21,Sh2-21,,,,emission-nebula,HII region,HII,Sagittarius,267.91270,-28.89466,5.00,5.00,,23.00,sharpless,,,1,,Sh2-21
sh2-22,Sh2-22,Sh2-22,,,,emission-nebula,HII region,HII,Sagittarius,268.76576,-25.03615,60.00,60.00,,23.00,sharpless,,,1,,Sh2-22
sh2-23,Sh2-23,Sh2-23,,,,emission-nebula,HII region,HII,Scorpius,243.35263,-8.37222,50.00,50.00,,24.00,sharpless,,,1,,Sh2-23
sh2-24,Sh2-24,Sh2-24,,,,emission-nebula,HII region,HII,Ophiuchus,242.76591,-7.07722,30.00,30.00,,23.00,sharpless,,,1,,Sh2-24
sh2-26,Sh2-26,Sh2-26,,,,emission-nebula,HII region,HII,Sagittarius,269.74597,-23.32653,20.00,20.00,,24.00,sharpless,,,1,,Sh2-26
sh2-27,Sh2-27,Sh2-27,,,,emission-nebula,HII region,HII,Ophiuchus,249.30175,-10.56969,480.00,480.00,,23.00,sharpless,,,1,,Sh2-27
sh2-28,Sh2-28,Sh2-28,,,,emission-nebula,HII region,HII,Sagittarius,270.67404,-23.58419,40.00,40.00,,24.00,sharpless,,,1,,Sh2-28
sh2-30,Sh2-30,Sh2-30,,,,emission-nebula,HII region,HII,Sagittarius,270.89250,-23.01537,20.00,20.00,,22.50,sharpless,,,1,,Sh2-30
sh2-31,Sh2-31,Sh2-31,,,,emission-nebula,HII region,HII,Sagittarius,272.82646,-23.79662,8.00,8.00,,23.00,sharpless,,,1,,Sh2-31
sh2-32,Sh2-32,Sh2-32,,,,emission-nebula,HII region,HII,Sagittarius,272.72474,-23.64760,8.00,8.00,,23.00,sharpless,,,1,,Sh2-32
sh2-33,Sh2-33,Sh2-33,,,,emission-nebula,HII region,HII,Serpens,239.96829,-1.61739,35.00,35.00,,24.00,sharpless,,,1,,Sh2-33
sh2-34,Sh2-34,Sh2-34,,,,emission-nebula,HII region,HII,Sagittarius,271.60210,-21.65840,90.00,90.00,,23.00,sharpless,,,1,,Sh2-34
sh2-35,Sh2-35,Sh2-35,,,,emission-nebula,HII region,HII,Sagittarius,273.96125,-20.25208,20.00,20.00,,23.00,sharpless,,,1,,Sh2-35
sh2-36,Sh2-36,Sh2-36,,,,emission-nebula,HII region,HII,Serpens,241.37646,0.39454,45.00,45.00,,24.00,sharpless,,,1,,Sh2-36
sh2-40,Sh2-40,Sh2-40,,,,emission-nebula,HII region,HII,Sagittarius,273.00912,-17.74452,15.00,15.00,,23.00,sharpless,,,1,,Sh2-40
sh2-41,Sh2-41,Sh2-41,,,,emission-nebula,HII region,HII,Sagittarius,273.96429,-18.23528,90.00,90.00,,23.00,sharpless,,,1,,Sh2-41
sh2-43,Sh2-43,Sh2-43,,,,emission-nebula,HII region,HII,Sagittarius,274.10534,-17.40053,15.00,15.00,,23.00,sharpless,,,1,,Sh2-43
sh2-46,Sh2-46,Sh2-46,,,,emission-nebula,HII region,HII,Serpens,271.54646,-14.15855,25.00,25.00,,23.00,sharpless,,,1,,Sh2-46
sh2-47,Sh2-47,Sh2-47,,,,emission-nebula,HII region,HII,Serpens,274.43644,-15.61389,5.00,5.00,,23.00,sharpless,,,1,,Sh2-47
sh2-48,Sh2-48,Sh2-48,,,,emission-nebula,HII region,HII,Scutum,275.60058,-14.58589,10.00,10.00,,23.00,sharpless,,,1,,Sh2-48
sh2-50,Sh2-50,Sh2-50,,,,emission-nebula,HII region,HII,Scutum,276.37674,-14.71172,35.00,35.00,,23.00,sharpless,,,1,,Sh2-50
sh2-51,Sh2-51,Sh2-51,,,,emission-nebula,HII region,HII,Sagittarius,280.19474,-16.55837,35.00,35.00,,24.00,sharpless,,,1,,Sh2-51
sh2-53,Sh2-53,Sh2-53,,,,emission-nebula,HII region,HII,Scutum,276.31152,-13.22895,15.00,15.00,,23.00,sharpless,,,1,,Sh2-53
sh2-54,Sh2-54,Sh2-54,,,,emission-nebula,HII region,HII,Serpens,274.47152,-11.73003,140.00,140.00,,22.50,sharpless,,,1,,Sh2-54
sh2-55,Sh2-55,Sh2-55,,,,emission-nebula,HII region,HII,Scutum,278.04632,-11.76212,5.00,5.00,,24.00,sharpless,,,1,,Sh2-55
sh2-56,Sh2-56,Sh2-56,,,,emission-nebula,HII region,HII,Scutum,277.77591,-9.71463,7.00,7.00,,24.00,sharpless,,,1,,Sh2-56
sh2-58,Sh2-58,Sh2-58,,,,emission-nebula,HII region,HII,Scutum,277.86352,-8.46373,8.00,8.00,,23.00,sharpless,,,1,,Sh2-58
sh2-59,Sh2-59,Sh2-59,,,,emission-nebula,HII region,HII,Scutum,279.25485,-7.60029,20.00,20.00,,24.00,sharpless,,,1,,Sh2-59
sh2-60,Sh2-60,Sh2-60,,,,emission-nebula,HII region,HII,Scutum,279.17108,-6.70106,20.00,20.00,,23.00,sharpless,,,1,,Sh2-60
sh2-63,Sh2-63,Sh2-63,,,,emission-nebula,HII region,HII,Sagittarius,299.42997,-14.11573,55.00,55.00,,24.00,sharpless,,,1,,Sh2-63
sh2-64,Sh2-64,Sh2-64,,,,emission-nebula,HII region,HII,Serpens,277.89977,-1.91307,25.00,25.00,,23.00,sharpless,,,1,,Sh2-64
sh2-65,Sh2-65,Sh2-65,,,,emission-nebula,HII region,HII,Aquila,281.74224,-3.74297,7.00,7.00,,23.00,sharpless,,,1,,Sh2-65
sh2-66,Sh2-66,Sh2-66,,,,emission-nebula,HII region,HII,Aquila,281.37555,-1.99639,8.00,8.00,,23.00,sharpless,,,1,,Sh2-66
sh2-67,Sh2-67,Sh2-67,,,,emission-nebula,HII region,HII,Aquila,282.35393,-2.35374,10.00,10.00,,24.00,sharpless,,,1,,Sh2-67
sh2-68,Sh2-68,Sh2-68,,,,planetary-nebula,Planetary nebula,PN,Serpens,276.29798,0.85493,8.00,8.00,,23.00,sharpless,,,1,,Sh2-68
sh2-69,Sh2-69,Sh2-69,,,,emission-nebula,HII region,HII,Aquila,281.10916,-0.28218,20.00,20.00,,23.00,sharpless,,,1,,Sh2-69
sh2-70,Sh2-70,Sh2-70,,,,emission-nebula,HII region,HII,Ophiuchus,273.66225,7.06302,5.00,5.00,,23.00,sharpless,,,1,,Sh2-70
sh2-72,Sh2-72,Sh2-72,,,,emission-nebula,HII region,HII,Aquila,285.95998,2.31386,25.00,25.00,,23.00,sharpless,,,1,,Sh2-72
sh2-73,Sh2-73,Sh2-73,,,,emission-nebula,HII region,HII,Hercules,242.78188,21.87405,75.00,75.00,,24.00,sharpless,,,1,,Sh2-73
sh2-75,Sh2-75,Sh2-75,,,,emission-nebula,HII region,HII,Aquila,284.81422,7.11998,10.00,10.00,,24.00,sharpless,,,1,,Sh2-75
sh2-76,Sh2-76,Sh2-76,,,,emission-nebula,HII region,HII,Aquila,284.10733,7.81334,7.00,7.00,,24.00,sharpless,,,1,,Sh2-76
sh2-77,Sh2-77,Sh2-77,,,,emission-nebula,HII region,HII,Aquila,297.07207,1.14787,8.00,8.00,,24.00,sharpless,,,1,,Sh2-77
sh2-78,Sh2-78,Sh2-78,,,,planetary-nebula,Planetary nebula,PN,Aquila,285.79648,14.12953,12.00,12.00,,24.00,sharpless,,,1,,Sh2-78
sh2-79,Sh2-79,Sh2-79,,,,emission-nebula,HII region,HII,Aquila,290.82692,13.97604,40.00,40.00,,24.00,sharpless,,,1,,Sh2-79
sh2-81,Sh2-81,Sh2-81,,,,emission-nebula,HII region,HII,Aquila,300.30625,11.79264,10.00,10.00,,24.00,sharpless,,,1,,Sh2-81
sh2-82,Sh2-82,Sh2-82,,,,emission-nebula,HII region,HII,Sagitta,292.58659,18.27550,9.00,9.00,,23.00,sharpless,,,1,,Sh2-82
